Date/Time,BLOCK 1 RESIDENTIAL_2 STOREY 0:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7:Zone Lights Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 0:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7:Zone Electric Equipment Electricity Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 0 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 5 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 6 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),BLOCK 1 RESIDENTIAL_2 STOREY 7 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly) 
 07/03  03:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,132840.85017544153,0.0,72686.64559852274,0.0,42674.30189961687,0.0,17195.031888129844,0.0,0.0,0.0,128676.44247824169,0.0,93339.374795791 
 07/03  04:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  05:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  06:00:00,5297013.60271701,5297669.366369283,5297669.366369283,5297669.366369283,5297669.366369283,5297669.366369283,5297669.366369283,5297669.366369283,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  07:00:00,2964621.847855984,2967177.8089605584,2967177.8089605584,2967177.8089605584,2967177.8089605584,2967177.8089605584,2967177.8089605593,2967177.8089605593,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  19:00:00,3982675.053135314,4000014.2577448767,4000014.257744876,4000014.2577448776,4000014.2577448776,4000014.2577448804,4000014.2577448827,4000014.2577448827,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  20:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/03  21:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,19766595.36948502,0.0,38131122.70706466,0.0,37888365.64062914,0.0,37691303.26954612,0.0,37519695.30239192,0.0,37365097.41916347,0.0,43582809.983660266,0.0,43366307.613192014 
 07/03  22:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,18045053.826174147,0.0,28283954.090770505,0.0,28135353.404163986,0.0,28014112.15771329,0.0,27910521.196954142,0.0,27814990.392554197,0.0,31034691.004907966,0.0,30902341.89473836 
 07/03  23:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,14021800.35184646,0.0,13773297.401058104,0.0,13570270.415163605,0.0,13393665.899011895,0.0,13232750.013095729,0.0,17304223.18619442,0.0,17164464.601076037 
 07/03  24:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,10974974.42662488,0.0,10748333.92587106,0.0,10562795.203732392,0.0,10400954.579642756,0.0,10253485.434444148,0.0,13654829.572678987,0.0,13455520.730179366 
 07/04  01:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,8245802.182991413,0.0,8046729.527240831,0.0,7883477.983263459,0.0,7740841.393110367,0.0,7610856.195993749,0.0,9618862.986238291,0.0,9439407.742600909 
 07/04  02:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,5488459.471212726,0.0,5328402.65964304,0.0,5197822.813041748,0.0,5084391.549681229,0.0,4981812.523935685,0.0,5698207.444810484,0.0,5560599.488048375 
 07/04  03:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,2586956.1966685536,0.0,2466120.757803072,0.0,2373282.509784264,0.0,2288756.7381222313,0.0,2197953.6791999284,0.0,1624835.3836337326,0.0,1504054.797909863 
 07/04  04:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,474090.4535094102,0.0,395356.10841891903,0.0,333014.51781104674,0.0,289979.84258534806,0.0,258269.9530791619,0.0,0.0,0.0,0.0 
 07/04  05:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  06:00:00,5340094.038136892,5340482.598932037,5340482.598932037,5340482.598932037,5340482.598932037,5340482.598932037,5340482.598932037,5340482.598932037,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,4310747.767836477,0.0,4120066.4452832984,0.0,3956889.153754683,0.0,3807667.9171167235,0.0,3661131.469372576,0.0,0.0,0.0,0.0 
 07/04  07:00:00,3051361.2231427217,3053379.1904067937,3053379.1904067933,3053379.1904067937,3053379.1904067937,3053379.1904067937,3053379.190406794,3053379.190406794,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,5570895.1145514045,0.0,5435276.4375400515,0.0,5318582.4200927885,0.0,5211897.4749377165,0.0,5109992.907069502,0.0,58696.42173332869,0.0,13788.089620353998 
 07/04  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,2566301.834637835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  19:00:00,5505471.549396601,5513247.910078467,5513247.910078466,5513247.910078467,5513247.910078467,5513247.910078468,5513247.910078468,5513247.910078468,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  20:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/04  21:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,2613607.5231858185,0.0,24036912.771046814,0.0,23935305.904986046,0.0,23843873.042594645,0.0,23756101.498317193,0.0,23673069.283747535,0.0,26930328.044582494,0.0,26833835.190976005 
 07/04  22:00:00,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,6753425.880625883,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,4619343.302348103,0.0,4562644.126905494,0.0,19523568.567191213,0.0,19468156.716445826,0.0,19419294.65739112,0.0,19373259.285203993,0.0,19329610.425604306,0.0,20636276.585861944,0.0,20585137.405545797 
 07/04  23:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,1836125.1494087027,0.0,1754061.6529710575,0.0,1682281.3237731894,0.0,1607742.208724991,0.0,1529322.7380277137,0.0,2892914.439907493,0.0,2827531.4214547784 
 07/04  24:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,246781.61737268325,0.0,221375.56731958094,0.0,202148.35938946385,0.0,183849.5861948805,0.0,166437.2891305397,0.0,558123.9042990278,0.0,522096.9404736275 
 07/05  01:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  02:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  03:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  04:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  05:00:00,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,675342.5880625882,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  06:00:00,5297134.102325749,5297789.118589109,5297789.118589109,5297789.118589109,5297789.118589109,5297789.11858911,5297789.11858911,5297789.11858911,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,1026520.7338551341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  07:00:00,2872929.788258816,2876057.702100098,2876057.7021000977,2876057.702100098,2876057.702100098,2876057.702100099,2876057.702100099,2876057.702100099,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,3079562.2015654026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/05  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,4106082.9354205364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
